iteration,average_price_usd_per_lb,terminal_price_usd_per_lb,price_path_std_usd_per_lb,grade_factor,average_recovery,recovery_std,npv_usd,scenario_id,scenario_name,valuation_basis
5071,4.73258,6.08349,1.54878,1.06124,0.84078,0.02947,1167559835.14093,mc_base,Monte Carlo Base,total_project_expanded_operation
5072,4.01027,4.58239,0.86227,1.13361,0.83928,0.02245,600387455.39202,mc_base,Monte Carlo Base,total_project_expanded_operation
5073,5.00744,5.26553,0.78115,0.9635,0.83758,0.02486,4514711886.18288,mc_base,Monte Carlo Base,total_project_expanded_operation
5074,4.42232,4.49205,0.78843,1.10844,0.83257,0.02267,2701293784.97029,mc_base,Monte Carlo Base,total_project_expanded_operation
5075,4.71062,5.49606,0.75588,0.93886,0.84429,0.02114,1838557840.06878,mc_base,Monte Carlo Base,total_project_expanded_operation
5076,3.8293,3.44728,0.53937,0.95944,0.83612,0.02502,-1615653804.21988,mc_base,Monte Carlo Base,total_project_expanded_operation
5077,4.4314,7.82673,1.15791,1.14249,0.84629,0.02709,4016768867.42278,mc_base,Monte Carlo Base,total_project_expanded_operation
5078,4.68064,4.63923,0.51283,0.94813,0.84499,0.02242,1801294320.94392,mc_base,Monte Carlo Base,total_project_expanded_operation
5079,5.37826,6.07822,1.11489,1.05573,0.85035,0.01666,6245262048.51512,mc_base,Monte Carlo Base,total_project_expanded_operation
5080,4.16086,5.14436,0.93267,0.99129,0.83355,0.02287,-1498846652.97823,mc_base,Monte Carlo Base,total_project_expanded_operation
5081,4.8323,6.62067,1.35767,0.92511,0.84457,0.01882,-260720204.37016,mc_base,Monte Carlo Base,total_project_expanded_operation
5082,3.94579,4.66199,1.03409,0.85731,0.83821,0.0194,-6230267627.35006,mc_base,Monte Carlo Base,total_project_expanded_operation
5083,4.65617,5.06057,0.81874,1.04249,0.83453,0.01978,3684498796.82115,mc_base,Monte Carlo Base,total_project_expanded_operation
5084,4.81421,5.40958,1.04777,1.13533,0.83552,0.02234,5117715445.34368,mc_base,Monte Carlo Base,total_project_expanded_operation
5085,4.47203,6.27251,0.86437,0.85834,0.84941,0.02371,-1421496587.76355,mc_base,Monte Carlo Base,total_project_expanded_operation
5086,4.64701,4.34824,1.09053,1.06865,0.82767,0.03006,3528833135.96095,mc_base,Monte Carlo Base,total_project_expanded_operation
5087,5.24987,6.1855,1.48352,0.91399,0.83977,0.02791,995606703.07688,mc_base,Monte Carlo Base,total_project_expanded_operation
5088,4.34136,5.13082,0.87942,1.10158,0.84831,0.02135,1973618408.68596,mc_base,Monte Carlo Base,total_project_expanded_operation
5089,4.17244,6.62567,1.122,0.99193,0.8423,0.01861,-2314576312.40165,mc_base,Monte Carlo Base,total_project_expanded_operation
5090,4.81355,4.3824,0.50031,0.9561,0.83672,0.02591,3390000155.65915,mc_base,Monte Carlo Base,total_project_expanded_operation
5091,4.25232,4.76309,1.01847,0.89495,0.84313,0.02574,-2514115156.46512,mc_base,Monte Carlo Base,total_project_expanded_operation
5092,4.90631,5.49292,1.15727,0.95597,0.84655,0.02478,1333103004.88083,mc_base,Monte Carlo Base,total_project_expanded_operation
5093,4.33511,5.77205,1.09562,1.10876,0.83544,0.02024,888260405.30376,mc_base,Monte Carlo Base,total_project_expanded_operation
5094,4.46732,5.67675,1.22204,0.97259,0.85136,0.02577,-500682861.44657,mc_base,Monte Carlo Base,total_project_expanded_operation
5095,4.5815,4.00812,0.66668,0.905,0.839,0.02398,119236275.79545,mc_base,Monte Carlo Base,total_project_expanded_operation
5096,4.52678,6.36431,1.16043,1.13167,0.84034,0.02752,3370014019.91167,mc_base,Monte Carlo Base,total_project_expanded_operation
5097,4.98601,3.51531,0.83954,0.91678,0.84331,0.02025,2841846178.91559,mc_base,Monte Carlo Base,total_project_expanded_operation
5098,4.75068,6.23074,0.88451,1.04446,0.84532,0.02205,4539071715.04044,mc_base,Monte Carlo Base,total_project_expanded_operation
5099,4.03254,4.40575,0.52794,0.97348,0.82835,0.02643,-1225097309.88255,mc_base,Monte Carlo Base,total_project_expanded_operation
5100,4.52316,4.55916,1.08938,0.90858,0.86177,0.01927,-906291173.80038,mc_base,Monte Carlo Base,total_project_expanded_operation
5101,4.56509,7.58251,1.43887,0.93834,0.84721,0.0175,-740487719.81721,mc_base,Monte Carlo Base,total_project_expanded_operation
5102,5.46846,4.97166,1.00044,1.021,0.83839,0.0187,9013558871.72704,mc_base,Monte Carlo Base,total_project_expanded_operation
5103,4.27806,3.26153,0.78769,1.10207,0.83296,0.01891,3576259556.33426,mc_base,Monte Carlo Base,total_project_expanded_operation
5104,4.54751,5.1522,0.85457,1.03515,0.83854,0.02366,2831313238.12124,mc_base,Monte Carlo Base,total_project_expanded_operation
5105,4.83944,5.71343,1.27529,0.96668,0.83804,0.02769,558700770.94598,mc_base,Monte Carlo Base,total_project_expanded_operation
5106,4.04978,5.52285,0.76192,1.08283,0.84501,0.02098,355079391.44846,mc_base,Monte Carlo Base,total_project_expanded_operation
5107,4.37268,4.56613,0.98427,0.86691,0.839,0.01795,-2898272742.25396,mc_base,Monte Carlo Base,total_project_expanded_operation
5108,4.85236,5.63746,1.32609,0.97097,0.84103,0.02442,689651779.66258,mc_base,Monte Carlo Base,total_project_expanded_operation
5109,4.95187,5.78857,1.5967,1.0794,0.83478,0.02006,3952899936.64672,mc_base,Monte Carlo Base,total_project_expanded_operation
5110,5.20481,5.25999,0.69579,1.13538,0.83993,0.02529,8924138580.33175,mc_base,Monte Carlo Base,total_project_expanded_operation
5111,4.16468,3.45751,0.96982,1.13498,0.85028,0.01974,2058824537.14904,mc_base,Monte Carlo Base,total_project_expanded_operation
5112,4.86562,7.06481,0.99203,0.94906,0.85292,0.02399,2687739689.44448,mc_base,Monte Carlo Base,total_project_expanded_operation
5113,4.85243,5.70928,0.73874,1.03562,0.84313,0.02174,3885854620.06704,mc_base,Monte Carlo Base,total_project_expanded_operation
5114,3.88025,4.05124,0.62352,1.02347,0.84612,0.01942,-971199728.38912,mc_base,Monte Carlo Base,total_project_expanded_operation
5115,3.74048,3.36949,0.8244,0.88919,0.84128,0.01783,-3716849284.73484,mc_base,Monte Carlo Base,total_project_expanded_operation
5116,3.82361,4.18176,0.47553,0.91203,0.84867,0.02205,-2740821907.22961,mc_base,Monte Carlo Base,total_project_expanded_operation
5117,4.76829,5.83812,0.94102,1.14729,0.84551,0.02389,6680048143.69476,mc_base,Monte Carlo Base,total_project_expanded_operation
5118,4.48127,4.79516,0.93695,0.97193,0.83912,0.02311,305182405.48032,mc_base,Monte Carlo Base,total_project_expanded_operation
5119,4.44156,4.44739,0.81354,0.99536,0.84136,0.02088,1269599702.55568,mc_base,Monte Carlo Base,total_project_expanded_operation
5120,4.46076,5.93952,1.15011,1.11118,0.83797,0.02677,2517320404.23654,mc_base,Monte Carlo Base,total_project_expanded_operation
5121,3.87369,4.49991,0.86289,1.05873,0.8397,0.02839,-1580936711.59862,mc_base,Monte Carlo Base,total_project_expanded_operation
5122,3.64061,2.97444,0.94659,1.10201,0.84083,0.01753,-2378615656.60361,mc_base,Monte Carlo Base,total_project_expanded_operation
5123,4.65431,4.65797,0.74235,0.93734,0.83427,0.022,828298104.82194,mc_base,Monte Carlo Base,total_project_expanded_operation
5124,5.39709,5.04123,0.96881,0.93209,0.8352,0.02068,4696542821.44421,mc_base,Monte Carlo Base,total_project_expanded_operation
5125,3.85121,4.81507,0.7113,1.08889,0.85047,0.0249,352508400.04225,mc_base,Monte Carlo Base,total_project_expanded_operation
5126,3.72142,3.73276,0.72709,1.12364,0.83752,0.02377,609354304.34883,mc_base,Monte Carlo Base,total_project_expanded_operation
5127,4.46349,6.03931,0.9746,1.04868,0.84889,0.01805,2567983958.24234,mc_base,Monte Carlo Base,total_project_expanded_operation
5128,5.42101,6.55434,0.91757,0.9487,0.83725,0.01628,5517487983.13025,mc_base,Monte Carlo Base,total_project_expanded_operation
5129,5.17662,5.30462,1.14423,0.97231,0.84086,0.0249,4222905975.31067,mc_base,Monte Carlo Base,total_project_expanded_operation
5130,3.37956,4.11284,0.53865,0.99807,0.84865,0.01764,-4105849537.49735,mc_base,Monte Carlo Base,total_project_expanded_operation
5131,4.54879,5.81876,0.89497,1.04046,0.83788,0.02361,2244215977.34433,mc_base,Monte Carlo Base,total_project_expanded_operation
5132,4.79938,6.93054,1.09357,0.94318,0.8337,0.02389,331883561.487,mc_base,Monte Carlo Base,total_project_expanded_operation
5133,3.92528,4.32306,0.69521,0.9462,0.84432,0.02024,-1305163601.78435,mc_base,Monte Carlo Base,total_project_expanded_operation
5134,4.33702,6.10318,1.21432,1.14016,0.8401,0.01928,1297805753.39138,mc_base,Monte Carlo Base,total_project_expanded_operation
5135,4.24837,4.08908,0.7011,1.07046,0.83856,0.02809,1483761837.14336,mc_base,Monte Carlo Base,total_project_expanded_operation
5136,4.2785,7.46995,1.24988,0.98457,0.84286,0.02244,-725346583.43684,mc_base,Monte Carlo Base,total_project_expanded_operation
5137,4.4236,3.88804,0.65913,0.97936,0.84166,0.01993,1928506375.07351,mc_base,Monte Carlo Base,total_project_expanded_operation
5138,4.61256,4.27034,0.89361,0.8658,0.84724,0.02625,-1429636480.57924,mc_base,Monte Carlo Base,total_project_expanded_operation
5139,4.10371,4.30778,0.71688,1.14552,0.83228,0.01938,1775594295.38393,mc_base,Monte Carlo Base,total_project_expanded_operation
5140,3.85102,4.60148,0.92647,0.99533,0.835,0.03105,-3173114226.30663,mc_base,Monte Carlo Base,total_project_expanded_operation
5141,4.8398,4.19904,0.97868,0.99474,0.83813,0.01716,2273171894.44161,mc_base,Monte Carlo Base,total_project_expanded_operation
5142,3.93917,5.61142,0.94446,0.91414,0.84401,0.02631,-4456141224.67447,mc_base,Monte Carlo Base,total_project_expanded_operation
5143,3.7124,3.97426,0.53083,1.03182,0.84074,0.02489,-746997744.62696,mc_base,Monte Carlo Base,total_project_expanded_operation
5144,4.64462,4.85744,0.59829,1.14873,0.84812,0.02594,6988431390.04174,mc_base,Monte Carlo Base,total_project_expanded_operation
5145,4.13436,5.63335,1.19575,1.04407,0.84264,0.01739,-1374811140.36763,mc_base,Monte Carlo Base,total_project_expanded_operation
5146,3.91592,5.78485,0.75613,1.13589,0.84632,0.01838,1228145809.00238,mc_base,Monte Carlo Base,total_project_expanded_operation
5147,4.3025,3.90702,1.29414,1.08683,0.84009,0.02253,1813811796.2992,mc_base,Monte Carlo Base,total_project_expanded_operation
5148,4.3295,7.93775,1.42198,1.14179,0.84845,0.01709,2546646651.58952,mc_base,Monte Carlo Base,total_project_expanded_operation
5149,4.72559,5.10014,0.80144,0.8906,0.85185,0.02492,675197752.24994,mc_base,Monte Carlo Base,total_project_expanded_operation
5150,3.46367,3.84729,0.64786,0.98227,0.84477,0.02439,-3648266356.52353,mc_base,Monte Carlo Base,total_project_expanded_operation
5151,4.58577,3.87761,0.49325,1.09471,0.84722,0.02677,5145888228.33649,mc_base,Monte Carlo Base,total_project_expanded_operation
5152,4.89023,4.91993,0.88611,0.92202,0.82412,0.01928,478996274.05339,mc_base,Monte Carlo Base,total_project_expanded_operation
5153,3.94783,3.37682,0.90043,1.02855,0.83883,0.02472,1074408385.89689,mc_base,Monte Carlo Base,total_project_expanded_operation
5154,4.81103,4.45253,1.44297,0.91267,0.83943,0.02392,265133152.01173,mc_base,Monte Carlo Base,total_project_expanded_operation
5155,4.45169,3.81095,1.01343,0.99708,0.84648,0.02529,1634804339.82203,mc_base,Monte Carlo Base,total_project_expanded_operation
5156,4.9073,6.46256,0.91939,1.00182,0.83409,0.01784,3786510381.04003,mc_base,Monte Carlo Base,total_project_expanded_operation
5157,4.41383,5.09712,0.90079,0.93378,0.8549,0.01602,-45366377.41261,mc_base,Monte Carlo Base,total_project_expanded_operation
5158,4.8187,6.05226,0.91962,1.04277,0.84712,0.02271,4630968272.86366,mc_base,Monte Carlo Base,total_project_expanded_operation
5159,4.98954,6.20049,1.60246,0.867,0.8344,0.02636,-2202178664.1572,mc_base,Monte Carlo Base,total_project_expanded_operation
5160,3.79496,6.06036,0.97831,1.05288,0.83519,0.02459,-2245581825.74648,mc_base,Monte Carlo Base,total_project_expanded_operation
5161,4.0152,5.47449,0.92773,1.00629,0.85172,0.01924,-1577382700.01852,mc_base,Monte Carlo Base,total_project_expanded_operation
5162,4.82064,5.98368,1.16532,0.89834,0.84327,0.02676,-183397925.0987,mc_base,Monte Carlo Base,total_project_expanded_operation
5163,4.80957,5.30705,0.71769,0.91914,0.84844,0.016,2218599969.9212,mc_base,Monte Carlo Base,total_project_expanded_operation
5164,4.35713,6.90971,1.24488,0.89087,0.83768,0.01838,-3054268980.34843,mc_base,Monte Carlo Base,total_project_expanded_operation
5165,4.96524,4.18822,1.53598,1.1037,0.83347,0.02469,5616163122.34458,mc_base,Monte Carlo Base,total_project_expanded_operation
5166,3.90755,4.61675,0.64867,1.09258,0.84584,0.02035,739035344.66181,mc_base,Monte Carlo Base,total_project_expanded_operation
5167,4.15087,4.4578,0.91693,1.04381,0.83579,0.0205,-253305518.82312,mc_base,Monte Carlo Base,total_project_expanded_operation
5168,3.70338,4.28252,0.93002,1.04353,0.8429,0.01891,-3524051793.41633,mc_base,Monte Carlo Base,total_project_expanded_operation
5169,5.18383,6.93832,0.60803,1.10814,0.83981,0.02109,7776325903.40105,mc_base,Monte Carlo Base,total_project_expanded_operation
5170,5.65137,5.22059,1.21252,1.01522,0.85178,0.01954,8413157916.43444,mc_base,Monte Carlo Base,total_project_expanded_operation
5171,4.37411,5.06227,0.70857,0.85607,0.84459,0.02069,-2527203118.43736,mc_base,Monte Carlo Base,total_project_expanded_operation
5172,3.78092,5.03858,0.65303,1.09802,0.84635,0.0222,-467762927.264,mc_base,Monte Carlo Base,total_project_expanded_operation
5173,4.42841,4.98553,0.90178,0.90211,0.83856,0.02204,-382244645.8846,mc_base,Monte Carlo Base,total_project_expanded_operation
5174,4.37274,4.05749,0.91785,0.90022,0.83937,0.02112,-2564395396.44289,mc_base,Monte Carlo Base,total_project_expanded_operation
5175,5.05607,4.79962,1.16822,1.10356,0.83887,0.03569,8539487468.67472,mc_base,Monte Carlo Base,total_project_expanded_operation
5176,4.04685,4.52077,1.06745,1.13348,0.84208,0.01334,1378382250.36546,mc_base,Monte Carlo Base,total_project_expanded_operation
5177,4.66525,5.33737,1.14481,0.88279,0.83734,0.02624,-1212755782.74264,mc_base,Monte Carlo Base,total_project_expanded_operation
5178,4.50727,6.73389,0.95339,0.92464,0.84663,0.02229,217806448.4957,mc_base,Monte Carlo Base,total_project_expanded_operation
5179,4.28078,4.87133,1.10669,1.074,0.84542,0.02285,433262593.52018,mc_base,Monte Carlo Base,total_project_expanded_operation
5180,4.63599,6.1515,1.34482,1.03218,0.84655,0.01869,887992193.22602,mc_base,Monte Carlo Base,total_project_expanded_operation
5181,4.42576,5.60058,0.74768,1.03202,0.84604,0.01918,2758723998.75126,mc_base,Monte Carlo Base,total_project_expanded_operation
5182,4.55086,4.50353,0.77214,0.91153,0.84452,0.01643,366468718.27397,mc_base,Monte Carlo Base,total_project_expanded_operation
5183,4.5923,4.55982,0.88326,0.86824,0.84459,0.01801,-1313323153.74741,mc_base,Monte Carlo Base,total_project_expanded_operation
5184,4.81991,5.42907,0.98199,0.91499,0.83592,0.02282,2327797496.97509,mc_base,Monte Carlo Base,total_project_expanded_operation
5185,3.60437,5.25432,0.76347,0.92006,0.84555,0.01689,-5862977431.29255,mc_base,Monte Carlo Base,total_project_expanded_operation
5186,4.5501,6.23656,0.80915,1.10342,0.83917,0.02153,3700561734.97848,mc_base,Monte Carlo Base,total_project_expanded_operation
5187,4.99488,4.38363,0.99747,0.97329,0.85377,0.0222,3816304053.15125,mc_base,Monte Carlo Base,total_project_expanded_operation
5188,4.35606,3.71051,0.55794,0.93306,0.84163,0.02666,210572317.6429,mc_base,Monte Carlo Base,total_project_expanded_operation
5189,5.44201,5.00339,0.89077,1.14525,0.84469,0.02136,10873154887.08284,mc_base,Monte Carlo Base,total_project_expanded_operation
5190,3.94592,4.62102,0.57078,1.02711,0.84965,0.02758,-814370430.47901,mc_base,Monte Carlo Base,total_project_expanded_operation
5191,4.66605,6.16207,1.10802,1.02524,0.84263,0.01753,1722964196.25214,mc_base,Monte Carlo Base,total_project_expanded_operation
5192,4.83611,5.92558,0.89444,1.14422,0.83835,0.02133,5499570007.42114,mc_base,Monte Carlo Base,total_project_expanded_operation
5193,3.78261,4.33166,0.52014,0.87642,0.84321,0.02219,-4695505454.87534,mc_base,Monte Carlo Base,total_project_expanded_operation
5194,5.67028,5.0905,1.0609,0.92427,0.8513,0.02302,6509530447.55363,mc_base,Monte Carlo Base,total_project_expanded_operation
5195,5.17794,5.43499,0.84279,0.95765,0.83017,0.02494,3586677535.36884,mc_base,Monte Carlo Base,total_project_expanded_operation
5196,4.60914,3.66739,1.14415,0.97209,0.84712,0.02345,1338204208.8603,mc_base,Monte Carlo Base,total_project_expanded_operation
5197,4.02477,5.87853,0.75136,0.87174,0.84345,0.02175,-3381294474.70329,mc_base,Monte Carlo Base,total_project_expanded_operation
5198,4.63371,3.61557,1.08539,1.09839,0.8341,0.01975,3356398426.97496,mc_base,Monte Carlo Base,total_project_expanded_operation
5199,4.24629,3.10281,1.05424,1.08273,0.83529,0.02241,3224524025.5686,mc_base,Monte Carlo Base,total_project_expanded_operation
5200,5.10579,6.79204,1.09494,1.05955,0.84179,0.02718,4942735108.51053,mc_base,Monte Carlo Base,total_project_expanded_operation
5201,4.58283,5.69999,0.7715,1.10425,0.84699,0.02831,4311338290.53755,mc_base,Monte Carlo Base,total_project_expanded_operation
5202,4.96587,4.35136,1.21149,0.95108,0.83777,0.02323,3592132866.05343,mc_base,Monte Carlo Base,total_project_expanded_operation
5203,3.76913,3.64718,0.6417,0.8706,0.84576,0.01636,-4772353812.43447,mc_base,Monte Carlo Base,total_project_expanded_operation
5204,5.03064,4.61035,0.79839,0.99858,0.83659,0.02494,3639509701.66319,mc_base,Monte Carlo Base,total_project_expanded_operation
5205,4.43822,4.66775,1.30898,0.87335,0.84749,0.0241,-3755990874.23834,mc_base,Monte Carlo Base,total_project_expanded_operation
5206,4.53437,5.20496,0.91276,0.90094,0.8481,0.01788,-1036366313.36583,mc_base,Monte Carlo Base,total_project_expanded_operation
5207,4.36482,6.11995,0.90607,1.08733,0.83636,0.01832,1999390352.61101,mc_base,Monte Carlo Base,total_project_expanded_operation
5208,3.98142,5.08893,0.85714,0.89329,0.83872,0.02576,-3771677130.36931,mc_base,Monte Carlo Base,total_project_expanded_operation
5209,3.93289,5.15477,0.71575,0.93607,0.83347,0.01947,-3772296526.58529,mc_base,Monte Carlo Base,total_project_expanded_operation
5210,4.535,5.97498,1.08176,1.01508,0.8527,0.0204,777823628.07995,mc_base,Monte Carlo Base,total_project_expanded_operation
5211,4.29651,5.37222,0.808,1.10696,0.83902,0.01615,2551167459.61693,mc_base,Monte Carlo Base,total_project_expanded_operation
5212,5.06661,5.20113,1.25905,1.1147,0.84129,0.01997,5899269087.8989,mc_base,Monte Carlo Base,total_project_expanded_operation
5213,4.5733,5.04819,1.70108,1.14374,0.84628,0.02048,2134660018.17146,mc_base,Monte Carlo Base,total_project_expanded_operation
5214,3.56425,4.30777,0.55459,0.87121,0.85354,0.02389,-6494137869.5038,mc_base,Monte Carlo Base,total_project_expanded_operation
5215,4.8422,7.16115,0.87557,1.10717,0.84509,0.02485,4818202601.63157,mc_base,Monte Carlo Base,total_project_expanded_operation
5216,4.41529,5.02683,0.85394,0.96959,0.83474,0.02054,384293744.28251,mc_base,Monte Carlo Base,total_project_expanded_operation
5217,4.75726,5.18487,1.09359,0.88084,0.83362,0.02189,-1329700546.72058,mc_base,Monte Carlo Base,total_project_expanded_operation
